ID,DOMAIN,COUNT
236244,4800 4800 4800 23000 0 13 3 -1 0 0,1
479993,10000 10000 10000 31500 0 6 2 8 0 0,1
142997,3600 3600 3600 71000 0 10 4 2 2 5,1
224591,20000 20000 20000 90000 0 8 4 2 1 1,1
319429,5200 5200 5200 35000 0 11 4 3 1 5,1
85369,20000 20000 19900 70000 0 6 2 10 0 1,1
266383,40000 40000 40000 120000 1 18 0 5 0 1,1
351536,5000 5000 5000 27000 0 12 3 10 1 0,1
269826,35000 35000 35000 180000 1 21 1 1 1 1,1
122765,20000 20000 20000 61000 0 6 2 3 0 5,1
189224,4000 4000 4000 86000 0 16 0 10 1 1,1
156433,8000 8000 8000 30576 0 15 3 -1 2 5,1
129927,17000 17000 17000 98000 1 13 3 7 2 1,1
498273,12375 12375 12375 50000 1 21 1 5 1 5,1
142940,20000 20000 20000 88000 0 8 2 1 0 0,1
414798,24000 24000 24000 89000 1 14 3 6 0 1,1
162585,15000 15000 15000 45000 1 8 4 5 1 1,1
142065,33600 33600 33600 90000 0 9 4 10 1 1,1
26605,7500 7500 7500 42000 1 19 0 10 1 5,1
332472,25000 25000 25000 120800 1 26 1 10 0 1,1
126430,3400 3400 3400 56000 0 13 3 10 2 1,1
37522,35000 35000 35000 280000 0 13 3 0 1 1,1
311364,12800 12800 12800 45000 0 19 0 5 1 5,1
91935,9650 9650 9650 55466 0 13 3 1 2 5,1
379655,19200 19200 19200 158000 0 7 2 10 2 1,1
397820,10000 10000 10000 48752 0 12 4 6 0 1,1
344232,8400 8400 8400 65000 0 16 3 0 2 5,1
230921,24000 24000 24000 295000 0 7 2 10 1 0,1
433595,6325 6325 6325 80000 0 13 3 10 1 1,1
378000,24000 24000 23750 83000 0 14 3 10 0 1,1
468852,40000 40000 40000 39745 1 19 0 10 0 0,1
1079,13725 13725 13725 46900 1 25 5 10 0 5,1
396321,17675 17675 17675 52000 0 11 4 10 0 0,1
87640,20625 20625 20625 165000 0 14 3 1 2 5,1
190937,15000 15000 15000 81500 0 10 4 4 0 1,1
315631,12525 12525 12525 79500 1 21 5 2 1 1,1
198798,17025 17025 17025 71000 1 23 1 0 1 5,1
21414,6400 6400 6400 65000 0 6 2 5 2 1,1
27412,25000 25000 25000 150000 1 10 4 9 0 1,1
46178,2000 2000 2000 12000 0 19 0 0 2 5,1
441874,30000 30000 30000 110000 0 21 0 7 1 1,1
339887,25000 25000 25000 82000 1 20 1 9 1 0,1
109490,20775 20775 20525 65000 1 19 0 10 0 5,1
430225,13000 13000 13000 155000 1 10 4 1 2 5,1
376208,7500 7500 7500 87000 0 13 3 10 0 1,1
232739,12000 12000 11950 67500 0 11 4 1 1 5,1
389062,24000 24000 24000 75000 0 6 2 5 1 0,1
273872,5500 5500 5500 22000 0 21 0 0 1 5,1
300010,25000 25000 25000 52300 0 11 4 3 1 5,1
267607,12000 12000 12000 55000 0 18 0 4 0 1,1
343619,21000 21000 21000 93000 0 16 0 2 1 1,1
294488,23850 23850 23850 90000 1 24 5 10 1 1,1
306267,12000 12000 12000 40000 1 16 3 3 2 0,1
275095,12000 12000 10713 53000 0 12 3 1 0 5,1
279804,10750 10750 10750 43000 0 16 0 3 1 0,1
379919,4200 4200 4200 51866 0 12 3 1 1 5,1
40084,25000 25000 25000 45000 1 15 3 10 0 5,1
198305,36650 36650 36650 123000 0 12 3 8 0 1,1
236106,40000 40000 40000 97000 0 14 3 4 0 5,1
81923,5600 5600 5600 45900 0 14 3 0 0 1,1
392791,16750 16750 16750 42000 1 17 0 10 1 1,1
202856,27500 27500 27500 89000 0 7 2 10 2 1,1
438977,16000 16000 16000 80000 0 14 3 0 2 5,1
95204,24000 24000 23750 72500 0 14 3 3 1 5,1
122702,11000 11000 11000 240000 0 11 4 4 1 0,1
357163,11500 11500 11500 74000 0 10 4 3 2 5,1
369460,30525 30525 30525 100000 0 19 1 3 1 5,1
483540,16200 16200 16200 54000 0 16 0 10 2 1,1
79681,9500 9500 9450 40000 0 12 3 -1 1 5,1
276044,34100 34100 34050 100000 1 18 0 8 1 1,1
297059,35000 35000 35000 78500 0 8 2 10 0 1,1
434038,25000 25000 25000 114000 1 9 4 2 2 5,1
79424,15600 15600 15600 57000 0 14 3 10 1 5,1
96904,12000 12000 12000 220000 0 11 4 10 1 1,1
385517,9600 9600 9600 75000 0 14 3 10 0 0,1
319918,2500 2500 2500 68000 0 6 2 -1 2 1,1
143678,28000 28000 28000 52000 1 14 3 10 0 1,1
207721,10000 10000 10000 145000 0 6 2 2 2 5,1
371127,13000 13000 12750 78000 0 10 4 10 1 1,1
25013,17875 17875 17875 40000 0 11 4 10 2 0,1
216591,10000 10000 10000 42240 0 14 3 3 0 1,1
86752,4800 4800 4800 190000 0 6 2 10 1 1,1
21108,9000 9000 9000 28000 0 9 4 0 1 5,1
396213,4000 4000 4000 75000 0 18 0 1 1 1,1
28661,35000 35000 35000 85000 1 19 1 10 1 1,1
497608,4800 4800 4800 16000 0 15 3 8 1 5,1
196785,6000 6000 6000 66000 0 12 3 9 1 5,1
350634,9000 9000 8834 40000 1 11 4 5 1 5,1
272041,1300 1300 1300 30000 0 14 3 -1 0 0,1
495721,11575 11575 11575 45000 1 13 4 10 0 1,1
52092,7000 7000 7000 50000 0 19 0 6 2 5,1
106621,5200 5200 5200 39994 0 15 0 0 1 5,1
235163,10750 10750 10750 75000 1 14 3 3 1 5,1
376730,11000 11000 10950 60000 1 14 0 10 0 5,1
438080,12000 12000 12000 55000 0 9 4 9 1 0,1
44800,8000 8000 8000 38500 0 12 3 2 2 5,1
328704,6000 6000 5750 75000 0 10 4 2 2 1,1
168021,22800 22800 22700 83250 0 11 4 9 1 1,1
182728,18000 18000 18000 55000 1 30 5 10 2 1,1
420000,28000 28000 28000 108000 1 15 0 9 2 1,1
280063,10000 10000 9975 57000 0 10 4 5 1 1,1
77662,5000 5000 5000 53040 0 10 4 0 1 5,1
385423,7000 7000 7000 67600 0 8 4 6 2 1,1
142339,13700 13700 13700 285000 0 15 3 10 1 1,1
3954,4000 4000 4000 35000 0 6 2 8 1 5,1
168703,17325 17325 17325 79000 1 21 1 10 0 5,1
269040,35000 35000 34900 100000 1 16 0 10 1 1,1
388347,8000 8000 8000 34000 0 17 0 3 1 5,1
402440,14400 14400 14400 50000 1 14 3 0 1 1,1
417218,18000 18000 18000 110000 1 10 4 6 1 5,1
58143,5050 5050 5050 40000 0 16 0 8 1 5,1
313010,3200 3200 3200 24000 0 9 4 2 0 5,1
185932,6500 6500 6500 105000 0 11 4 6 2 0,1
35297,18000 18000 18000 75000 0 12 3 -1 2 1,1
497066,10000 10000 10000 60000 0 11 3 2 2 1,1
371721,4200 4200 4200 30000 0 6 2 10 2 1,1
329944,9000 9000 9000 67000 0 12 4 2 2 5,1
409437,38000 38000 38000 120000 1 9 4 8 1 1,1
358609,1000 1000 1000 26000 0 21 1 0 1 5,1
447516,4800 4800 4800 21000 0 11 4 -1 1 0,1
184049,10075 10075 10075 40000 1 25 5 9 1 5,1
118157,20000 20000 19975 70000 0 9 4 5 2 5,1
152429,7000 7000 7000 41000 0 11 4 10 1 1,1
217762,20000 20000 20000 62000 0 15 3 6 1 1,1
71077,24000 24000 24000 195000 1 9 4 5 2 1,1
434725,17500 17500 17500 58100 0 13 3 1 2 5,1
76649,35000 35000 34975 170000 0 21 1 5 0 1,1
17969,28000 28000 28000 104000 0 25 1 0 2 1,1
299304,31875 31875 31875 90000 0 16 0 9 0 1,1
115921,18000 18000 17950 44000 1 15 3 8 0 5,1
80709,25000 25000 9952 160000 0 14 1 1 0 5,1
359350,8000 8000 8000 67720 0 6 2 2 1 5,1
443390,24000 24000 23250 200004 0 12 4 10 1 1,1
105504,5000 5000 5000 27000 0 12 3 10 1 5,1
409993,12100 12100 12100 46000 1 23 5 8 1 1,1
399265,8000 8000 8000 48700 0 13 3 3 2 1,1
253218,5325 5325 5325 75788 0 16 0 10 2 1,1
396247,33600 33600 33600 170000 1 13 3 6 1 5,1
373982,5000 5000 5000 116000 0 13 3 10 1 1,1
214259,20000 20000 20000 150000 1 26 1 10 1 5,1
171903,11200 11200 11175 60000 0 9 4 3 1 0,1
197580,20800 20800 20800 94160 1 15 3 10 1 1,1
92194,30000 30000 30000 87000 0 13 3 0 1 1,1
143114,6000 6000 6000 18703 0 14 3 -1 1 5,1
7716,27000 27000 27000 125000 1 12 3 10 2 1,1
411482,14500 14500 14500 56000 0 16 3 10 2 5,1
368062,10000 10000 10000 150000 1 16 3 5 0 0,1
13394,18000 18000 18000 85000 1 19 1 10 0 1,1
95215,4250 4250 4250 12000 0 15 0 -1 0 5,1
88400,40000 40000 40000 112000 0 14 3 2 0 1,1
341761,7475 7475 7475 46000 0 15 0 3 2 5,1
222768,15000 15000 15000 143000 0 7 2 1 2 1,1
31605,3000 3000 3000 19000 0 16 0 8 1 5,1
421944,12800 12800 12800 150633 0 13 3 8 1 0,1
10257,13800 13800 13800 51000 0 12 4 0 1 5,1
92470,19300 19300 19300 63000 1 17 0 5 0 1,1
336402,10000 10000 10000 91000 1 12 3 10 2 1,1
340432,15000 15000 15000 114000 0 11 4 2 1 5,1
398178,4500 4500 4500 53000 0 6 2 1 2 1,1
181945,11000 11000 11000 66000 1 13 3 7 2 5,1
271829,15900 15900 15900 136000 0 9 4 9 2 0,1
395334,3500 3500 3475 120000 0 9 4 4 1 5,1
470927,22800 22800 22800 49632 1 19 1 -1 0 0,1
124012,7000 7000 7000 40000 0 11 4 2 2 0,1
62630,35000 35000 35000 120000 0 17 0 3 1 1,1
141077,15050 15050 15050 265000 0 12 3 10 1 1,1
76569,2800 2800 2800 50000 0 15 3 8 2 1,1
42971,40000 40000 40000 48000 0 8 2 -1 0 1,1
147819,10000 10000 9975 57000 0 13 3 6 1 5,1
323514,35000 35000 35000 401000 0 6 2 2 0 1,1
495825,26400 26400 26400 80000 1 25 6 5 0 5,1
228089,8000 8000 8000 45000 0 9 4 0 2 1,1
362577,30000 30000 30000 75000 1 16 3 0 1 5,1
263085,33000 33000 33000 208000 1 30 5 10 0 0,1
290545,11300 11300 11300 36000 0 15 3 3 2 5,1
198860,15200 15200 15200 40000 0 6 2 3 0 5,1
399404,7200 7200 7200 52000 0 16 3 5 0 5,1
69506,20575 20575 20575 24000 0 15 3 -1 0 0,1
153300,15000 15000 15000 40000 0 5 2 3 1 5,1
48597,35000 35000 35000 76500 0 14 3 6 1 5,1
474843,20000 20000 20000 75000 0 10 4 9 2 1,1
289866,35000 35000 35000 165000 1 13 3 0 0 5,1
475387,13000 13000 13000 98000 1 12 3 3 2 5,1
86501,5700 5700 5700 75000 0 21 0 6 1 5,1
451203,8400 8400 8400 20000 0 7 2 2 1 3,1
444778,8975 8975 8975 30000 0 23 5 6 1 0,1
338736,10000 10000 10000 36000 0 19 0 0 1 5,1
216943,20150 20150 20150 73000 0 11 4 5 2 5,1
284358,13000 13000 13000 100000 1 10 4 2 2 1,1
461861,23000 23000 23000 35000 1 19 0 0 1 1,1
488807,13375 13375 13375 30404 0 10 4 10 1 0,1
294632,3000 3000 3000 75000 0 7 2 7 1 1,1
388745,11375 11375 11375 85000 0 17 0 4 0 1,1
298379,1500 1500 1500 39000 0 15 0 10 2 5,1
161557,19125 19125 19125 52000 1 18 1 7 2 1,1
469831,4000 4000 4000 75000 0 13 3 0 0 5,1
143031,10600 10600 10600 29500 0 26 1 2 1 5,1
12749,20000 20000 20000 72000 0 15 3 -1 2 5,1
188281,21000 21000 21000 96000 0 10 4 4 1 1,1
113541,9000 9000 9000 60000 0 13 4 3 2 0,1
176808,18000 18000 18000 44000 1 18 1 3 1 0,1
321400,16000 16000 16000 36176 0 17 3 8 1 5,1
200332,30000 30000 30000 67000 1 19 0 10 0 1,1
297385,20000 20000 20000 142000 0 5 2 0 1 1,1
492038,10000 10000 10000 54000 0 12 4 5 2 5,1
385686,13075 13075 13075 30000 1 26 5 6 1 0,1
220951,24000 24000 24000 73000 1 10 4 0 2 1,1
307742,10000 10000 10000 30000 1 15 0 4 2 5,1
149574,18000 18000 17750 120000 0 5 2 -1 2 1,1
173859,14075 14075 14075 62000 1 14 3 10 2 5,1
192947,15600 15600 15600 84000 0 7 2 10 2 5,1
488577,3025 3025 3025 33000 0 9 4 10 2 5,1
203660,3500 3500 3500 99000 0 10 4 10 2 1,1
100886,18000 18000 18000 98000 1 8 4 2 2 1,1
187241,11000 11000 10900 72000 0 8 4 5 2 0,1
47927,12000 12000 12000 5000 0 10 4 -1 2 5,1
45278,25000 25000 25000 51000 1 12 4 10 1 0,1
211019,8000 8000 8000 53000 0 17 0 10 2 1,1
145169,10800 10800 10800 43000 1 19 0 4 1 5,1
184558,34225 34225 34225 78000 0 17 0 7 1 1,1
294443,17700 17700 17700 81120 1 20 1 10 1 0,1
425737,7200 7200 7200 75000 0 13 3 8 0 5,1
345481,7500 7500 7500 29000 0 12 3 5 2 5,1
76982,10000 10000 10000 74000 0 9 4 -1 0 1,1
345864,19600 19600 19500 200000 0 6 2 10 1 1,1
125779,8000 8000 8000 75000 0 9 4 6 2 5,1
181054,21725 21725 21725 117000 1 14 3 10 0 1,1
187273,32000 32000 32000 75000 0 15 3 10 0 1,1
5158,6000 6000 6000 57000 0 15 3 9 2 5,1
375637,6000 6000 6000 65000 0 6 2 9 2 1,1
284464,14000 14000 13950 55100 1 14 3 8 1 0,1
80499,4500 4500 4500 27000 0 14 3 -1 1 0,1
385211,9000 9000 9000 135000 0 12 3 10 2 1,1
54214,8000 8000 8000 399000 0 7 2 9 2 1,1
404093,20000 20000 20000 37500 1 14 3 9 1 5,1
276097,15000 15000 15000 55000 0 15 3 7 0 5,1
372856,6000 6000 6000 40000 0 16 0 -1 0 0,1
319807,5000 5000 5000 45000 0 18 0 4 2 0,1
477798,28000 28000 28000 132000 1 8 4 4 1 5,1
366057,20225 20225 20225 44000 1 19 0 0 1 1,1
325694,24000 24000 23950 80000 0 11 4 8 2 5,1
219366,12800 12800 12800 77000 1 13 3 6 0 5,1
460395,28000 28000 28000 102600 0 18 1 10 0 1,1
158781,24000 24000 24000 155000 1 8 4 6 2 1,1
146950,16000 16000 16000 84000 0 13 3 6 0 1,1
409450,5000 5000 5000 49900 0 12 3 0 2 1,1
93616,30325 30325 30325 95000 1 30 6 10 0 5,1
122512,7200 7200 7200 42000 0 12 3 0 1 5,1
294459,11000 11000 11000 75000 0 11 4 3 1 1,1
448309,9500 9500 9500 43200 0 8 4 4 2 5,1
485183,6000 6000 6000 69000 0 7 2 10 1 1,1
156738,25000 25000 25000 85000 1 14 3 2 1 1,1
148126,40000 40000 40000 110000 0 6 2 2 2 5,1
413210,5000 5000 5000 37000 0 12 3 -1 1 5,1
351769,35000 35000 35000 207000 1 22 1 3 0 1,1
379787,10000 10000 10000 200000 1 11 4 3 1 1,1
316397,5800 5800 5800 106000 0 11 4 10 2 1,1
95906,10500 10500 10500 98000 1 14 3 -1 0 1,1
95778,13800 13800 13775 30000 0 21 0 -1 2 0,1
154210,22550 22550 22550 56450 1 15 0 10 1 1,1
177531,27500 27500 27500 72000 1 14 3 -1 0 1,1
34646,1500 1500 1500 38000 0 14 3 2 2 5,1
465907,5000 5000 5000 45000 0 18 0 7 0 5,1
415814,5800 5800 5800 40000 0 29 5 10 1 5,1
161665,32000 32000 32000 125000 1 15 3 4 0 1,1
37543,10000 10000 10000 69804 0 9 4 9 2 1,1
299741,35000 35000 35000 192000 0 16 0 10 0 1,1
436158,7975 7975 7975 172000 0 14 3 10 1 1,1
65420,34000 34000 33975 68000 0 14 3 10 0 0,1
393642,11500 11500 11500 82000 0 6 2 3 2 5,1
157916,12000 12000 12000 43230 0 11 4 1 2 1,1
241260,25000 25000 25000 100000 0 10 4 8 2 5,1
217265,28050 28050 28050 175000 1 14 3 4 1 1,1
272506,13000 13000 13000 60000 1 15 3 8 0 5,1
19854,18000 18000 18000 83207 0 13 3 10 2 1,1
177532,24000 24000 23975 155000 0 6 2 0 1 1,1
363845,18000 18000 18000 66000 0 6 2 10 2 1,1
151748,17000 17000 17000 50000 1 16 0 1 2 5,1
326232,6600 6600 6550 62000 0 13 4 1 2 5,1
398656,33000 33000 32975 115000 1 17 0 2 2 1,1
200473,7200 7200 7200 42000 0 10 4 3 1 5,1
178585,14600 14600 14600 47000 1 18 0 2 1 5,1
291740,10925 10925 10925 70000 1 13 3 10 0 5,1
27573,9600 9600 9600 61588 0 15 0 0 1 5,1
290598,5000 5000 5000 54690 0 7 2 4 2 1,1
83627,3600 3600 3600 15000 0 26 1 -1 1 5,1
479524,27500 27500 27250 150100 0 10 4 6 2 5,1
108392,3000 3000 3000 47000 0 10 4 4 0 1,1
98984,12100 12100 12100 45000 0 27 6 0 0 5,1
438564,16000 16000 16000 25000 0 9 4 0 2 5,1
134078,13800 13800 13800 137780 0 12 4 7 2 1,1
46452,28000 28000 28000 125000 1 14 3 5 0 1,1
238666,7925 7925 7925 100000 0 16 3 6 0 1,1
123420,25000 25000 24975 56500 1 10 4 10 1 1,1
378452,25000 25000 25000 64000 0 7 2 -1 2 0,1
148961,20000 20000 20000 66000 0 6 2 8 2 1,1
418798,29400 29400 29400 105000 1 11 4 9 0 1,1
435098,5900 5900 5900 39520 0 9 4 3 1 1,1
305155,6900 6900 6900 23000 0 26 1 2 0 1,1
118447,28000 28000 27975 84000 0 18 0 10 0 5,1
344300,20000 20000 20000 87000 1 9 4 9 1 1,1
469305,3000 3000 3000 81500 0 11 4 4 0 5,1
182155,25000 25000 25000 55000 0 17 0 8 2 1,1
194673,35000 35000 35000 68000 0 10 4 10 0 1,1
396692,13200 13200 13200 55000 0 15 0 10 2 5,1
166244,1200 1200 1200 14400 0 17 0 -1 0 5,1
111280,10925 10925 10925 99000 0 6 2 10 2 1,1
459284,18000 18000 18000 62000 1 24 5 10 0 1,1
339018,5000 5000 5000 19500 0 13 3 10 1 0,1
44274,15000 15000 15000 130000 1 24 1 10 1 5,1
205550,24000 24000 24000 100000 1 12 3 6 2 5,1
98588,8400 8400 8400 46000 0 29 5 4 0 0,1
296640,17000 17000 17000 75000 1 8 2 6 1 1,1
237358,36350 36350 36350 135000 0 7 2 4 1 1,1
372974,8300 8300 8300 50000 0 12 3 4 2 1,1
204552,3600 3600 3600 36000 0 22 5 10 2 5,1
355065,25000 25000 25000 80000 0 17 0 6 0 5,1
252021,4000 4000 4000 89000 0 7 2 6 1 1,1
401617,15000 15000 15000 54000 0 9 4 4 2 0,1
487818,8000 8000 8000 81621 0 15 3 10 0 1,1
402557,8000 8000 8000 39500 0 10 4 2 1 5,1
264887,6950 6950 6950 30000 0 15 3 5 0 1,1
139807,22900 22900 22875 96000 0 15 0 3 1 5,1
270263,25000 25000 24900 77000 1 21 1 1 1 1,1
302596,31200 31200 31200 79000 1 13 3 6 2 1,1
200416,12500 12500 12500 90000 1 8 4 6 1 1,1
490659,12000 12000 12000 65000 1 26 1 10 0 0,1
26234,5500 5500 5500 29700 0 7 2 10 2 1,1
425382,25000 25000 25000 69796 1 10 4 10 1 1,1
238229,24000 24000 24000 138000 1 12 3 10 2 0,1
406106,7500 7500 6975 26004 0 7 2 5 2 0,1
96008,5600 5600 5600 28384 0 7 2 3 0 1,1
486988,4800 4800 4800 67000 0 13 3 4 2 1,1
476360,21000 21000 21000 58000 1 6 2 2 2 1,1
202612,7000 7000 6950 49000 0 11 4 2 2 1,1
404561,23000 23000 23000 140000 0 13 3 2 0 1,1
477923,30000 30000 29975 400000 0 12 3 8 1 1,1
374330,16200 16200 16200 45000 1 19 1 -1 0 1,1
275164,24000 24000 24000 75000 0 7 2 6 2 1,1
45831,1400 1400 1400 30000 0 16 0 -1 1 5,1
350186,13000 13000 13000 60000 0 5 2 0 2 1,1
323422,11500 11500 11500 75000 1 18 1 8 0 1,1
163557,6000 6000 6000 54080 0 8 2 10 2 5,1
297847,10000 10000 10000 120000 0 9 4 9 1 1,1
428114,21000 21000 21000 101000 0 9 4 10 1 1,1
402663,4900 4900 4900 95000 0 13 3 3 2 1,1
423509,1175 1175 1175 20000 0 18 0 2 0 5,1
284201,25200 25200 25200 130000 1 9 4 10 2 1,1
218760,3000 3000 3000 74340 0 7 2 10 2 1,1
422994,18400 18400 18400 100000 1 9 4 3 1 1,1
456502,9550 9550 9550 40751 0 13 3 7 1 5,1
1686,5600 5600 5600 40000 0 11 4 1 0 5,1
385616,12000 12000 12000 56000 0 11 4 -1 2 1,1
78942,12000 12000 12000 50250 0 7 2 2 2 5,1
85458,20400 20400 20400 76000 1 17 0 10 2 1,1
407106,2000 2000 2000 50000 0 10 4 10 1 5,1
220763,4000 4000 4000 51500 0 10 4 10 1 0,1
353398,6800 6800 6800 103500 0 17 0 -1 0 1,1
387740,5500 5500 5500 65000 0 11 4 4 2 1,1
75674,20775 20775 20750 58000 1 11 4 10 0 1,1
239323,17500 17500 17475 260000 0 7 2 10 1 1,1
127481,30000 30000 30000 44000 1 10 4 6 1 5,1
5611,4000 4000 4000 54500 0 13 3 4 2 0,1
188125,14450 14450 14450 33000 1 17 0 10 1 0,1
327361,6000 6000 6000 21871 0 11 4 -1 1 5,1
392626,10000 10000 10000 59500 0 7 2 6 1 5,1
484268,15000 15000 15000 63000 0 6 2 7 2 0,1
15991,30000 30000 30000 320000 1 9 4 1 1 1,1
400395,3500 3500 3500 32000 0 7 2 7 2 1,1
164014,13100 13100 13100 60000 1 20 1 4 0 1,1
50143,3575 3575 3575 120000 0 14 3 2 1 5,1
460442,10000 10000 10000 70000 1 14 3 3 2 1,1
142883,11850 11850 11850 50000 0 18 0 -1 0 1,1
120907,10000 10000 10000 140000 0 5 2 7 1 5,1
378905,18000 18000 18000 71813 1 14 3 10 1 1,1
114798,4500 4500 4500 111000 0 15 0 10 0 5,1
409875,16000 16000 16000 70000 0 13 3 2 0 0,1
178999,9000 9000 9000 175000 0 10 4 8 2 1,1
233384,18000 18000 18000 95000 1 10 4 5 2 5,1
240567,8000 8000 8000 75000 0 16 3 0 2 1,1
449127,3500 3500 3500 65000 0 15 0 10 2 1,1
437518,15000 15000 15000 40000 1 18 1 0 1 5,1
428070,16000 16000 16000 166000 0 9 4 0 2 1,1
41967,35000 35000 35000 167000 0 6 2 10 1 1,1
25934,20000 20000 20000 54000 1 28 5 3 1 1,1
288222,5000 5000 5000 39000 0 22 1 8 0 5,1
124910,600 600 558 25000 0 13 0 10 2 5,1
393655,18000 18000 18000 69000 0 15 3 9 1 5,1
191156,4750 4750 4685 31200 0 16 1 0 2 1,1
295863,22500 22500 22500 65000 0 6 2 -1 2 1,1
141251,15000 15000 14975 55000 0 18 0 10 1 5,1
23354,10625 10625 10625 31557 0 7 2 6 2 5,1
344072,21175 21175 21175 53000 1 17 0 3 1 5,1
50906,15000 15000 15000 135000 0 16 3 1 1 5,1
251645,29650 29650 29650 500000 1 11 3 6 1 0,1
268606,23500 23500 23475 66000 1 16 0 10 0 1,1
470228,35000 35000 35000 112000 0 7 2 5 0 1,1
147946,13000 13000 13000 70000 0 5 2 -1 2 1,1
468863,35000 35000 34875 84000 1 19 1 10 0 0,1
378052,13100 13100 13100 85000 0 19 1 10 0 0,1
256376,6000 6000 6000 75000 0 12 3 0 1 1,1
235827,30000 30000 30000 278000 0 10 4 10 1 1,1
101685,33700 33700 33700 90000 1 24 5 2 0 5,1
304331,12500 12500 12450 88000 0 11 4 9 2 5,1
149686,35000 35000 35000 90000 0 15 3 10 0 0,1
19730,24000 24000 24000 86000 0 10 4 4 2 5,1
303501,20000 20000 20000 110000 1 18 0 3 1 1,1
274845,2400 2400 2400 38532 1 17 1 3 2 1,1
497772,19500 19500 19500 90000 1 16 0 2 2 1,1
186804,7000 7000 7000 58000 0 9 4 10 1 1,1
431109,31000 31000 31000 60000 0 11 4 3 1 5,1
292248,9950 9950 9950 50000 0 9 4 0 1 5,1
433535,9000 9000 9000 70000 0 11 3 10 0 1,1
293448,23500 23500 23500 80000 0 8 4 4 1 1,1
410808,30000 30000 30000 211000 0 7 2 2 2 1,1
432259,4125 4125 4125 44200 0 21 0 3 1 5,1
90506,10800 10800 10800 42900 1 16 0 10 2 1,1
142427,21000 21000 21000 103000 1 16 0 1 0 1,1
34535,35000 35000 35000 77362 1 17 0 10 0 1,1
470406,20000 20000 20000 50888 0 8 4 0 1 1,1
498080,5000 5000 5000 45000 0 12 3 0 2 1,1
342484,9275 9275 9275 43200 0 22 5 -1 0 1,1
120423,2000 2000 2000 76248 0 11 4 10 0 5,1
342317,28000 28000 28000 165000 0 7 2 10 1 5,1
17972,6500 6500 6500 38000 0 20 0 0 1 5,1
38313,30000 30000 30000 145000 0 6 2 10 0 1,1
68092,3200 3200 3200 13000 0 9 4 8 1 5,1
185026,20000 20000 20000 50279 0 14 3 -1 2 5,1
5894,19000 19000 19000 93000 0 12 3 8 2 5,1
12495,8000 8000 8000 88600 0 9 4 8 0 1,1
172379,28000 28000 28000 115000 1 18 1 10 1 1,1
483686,3000 3000 3000 61000 0 8 2 10 1 0,1
457462,5500 5500 5500 43680 0 13 3 1 2 5,1
493235,9800 9800 9800 58000 0 23 1 10 1 1,1
152638,25000 25000 25000 75000 0 16 0 10 0 1,1
16714,40000 40000 40000 221000 1 9 4 10 0 0,1
259140,1000 1000 1000 35000 0 13 4 3 2 5,1
343330,3000 3000 3000 110000 0 12 4 3 1 5,1
476415,15000 15000 15000 61476 0 11 4 9 2 1,1
275616,8000 8000 8000 72000 0 16 3 -1 2 5,1
320077,4100 4100 4100 38000 0 13 3 2 1 5,1
368365,12000 12000 12000 62500 1 21 0 10 1 1,1
461648,19000 19000 19000 50800 1 13 3 2 0 0,1
468285,16000 16000 16000 39000 1 13 3 6 1 0,1
187606,35000 35000 35000 71000 1 29 6 10 0 5,1
211679,4800 4800 4800 20000 0 13 3 4 1 1,1
113031,21000 21000 21000 50000 1 23 5 10 0 5,1
143449,14400 14400 14400 45000 0 16 0 1 2 5,1
492203,15000 15000 15000 120000 1 18 0 6 1 1,1
164553,3000 3000 3000 33000 0 10 4 3 2 5,1
144120,40000 40000 40000 140000 1 12 3 6 0 5,1
353900,20000 20000 19950 50000 0 11 4 10 1 5,1
479980,9800 9800 9800 24500 0 16 0 -1 0 1,1
237383,2000 2000 1750 24000 0 11 4 10 1 1,1
429542,24375 24375 24375 54336 0 11 4 -1 0 1,1
115385,8400 8400 8400 95000 0 12 3 0 2 1,1
60637,24000 24000 24000 100000 1 18 0 3 1 5,1
490256,7000 7000 7000 54000 0 9 4 8 2 1,1
386433,14400 14400 14400 101000 1 7 2 8 1 5,1
338962,17200 17200 17200 75000 1 12 3 10 2 1,1
381980,4000 4000 4000 21000 0 18 0 8 1 0,1
227026,25000 25000 25000 106983 1 10 4 10 1 5,1
382420,10000 10000 10000 195000 0 5 2 2 2 1,1
416070,35000 35000 35000 275000 1 10 4 2 2 1,1
139207,14000 14000 14000 59000 1 10 4 10 0 1,1
52094,2000 2000 2000 32000 0 16 0 10 2 5,1
451649,25000 25000 25000 110000 1 19 1 0 0 5,1
41525,11000 11000 11000 32000 1 10 4 1 1 5,1
171291,3000 3000 3000 26980 0 15 3 10 0 1,1
269887,4000 4000 4000 30000 0 13 3 -1 2 1,1
178071,25600 25600 25600 90600 1 10 4 10 1 1,1
327935,9125 9125 9100 30000 0 17 0 0 1 5,1
273728,10000 10000 10000 35500 0 12 3 8 1 5,1
153,7300 7300 7300 23000 0 11 4 2 1 5,1
253205,1700 1700 1700 31452 0 10 4 -1 0 5,1
161517,28000 28000 28000 68000 1 16 0 1 0 5,1
427259,9775 9775 9775 83000 0 17 0 10 2 1,1
159701,1500 1500 1500 109500 0 12 3 10 0 5,1
144506,27200 27200 27200 84000 0 5 2 10 0 5,1
202357,11200 11200 11200 24377 0 16 0 6 2 0,1
334473,22000 22000 22000 60000 1 7 2 10 1 1,1
