ID,DOMAIN,COUNT
72366,4800 4800 4800 54385 0 14 3 10 2 5,1
68615,3725 3725 3725 50000 0 18 0 3 0 5,1
694153,14850 14850 14850 98784 0 10 4 10 2 1,1
886996,10800 10800 10800 50000 0 17 0 7 2 1,1
473010,14400 14400 14400 50000 0 5 2 10 2 1,1
634279,2650 2650 2650 84000 0 17 3 10 2 1,1
74345,15000 15000 15000 55000 1 17 0 7 0 5,1
694085,9600 9600 9600 46600 0 9 4 1 1 5,1
343498,4000 4000 4000 79300 0 19 0 10 1 1,1
292476,32200 32200 32200 70000 1 18 0 10 1 0,1
582132,3000 3000 3000 47000 0 6 2 6 2 1,1
194894,19000 19000 19000 108000 1 13 3 10 2 5,1
870492,36000 36000 36000 76740 1 21 0 0 1 5,1
58448,17150 17150 16900 75000 0 15 3 6 1 5,1
178348,8000 8000 8000 114000 0 5 2 7 2 1,1
563020,16000 16000 16000 57000 0 6 2 10 1 5,1
443971,12000 12000 12000 64000 0 18 0 5 1 1,1
208807,19975 19975 19975 45000 0 13 3 6 0 1,1
770508,33000 33000 33000 80000 1 21 0 8 0 1,1
549124,13000 13000 13000 78500 0 6 2 2 1 5,1
789893,21000 21000 21000 81000 0 9 4 10 2 5,1
482150,5500 5500 5500 18400 0 12 4 2 2 5,1
639925,10000 10000 10000 64200 0 6 2 2 2 5,1
889638,6500 6500 6500 107000 0 14 3 2 2 1,1
659760,12000 12000 12000 62466 1 19 1 7 0 1,1
649340,10000 10000 9750 101000 0 7 2 10 1 1,1
169698,40000 40000 40000 280000 1 10 4 6 1 0,1
740342,40000 40000 40000 101000 1 11 4 1 0 1,1
505208,10000 10000 10000 240000 0 11 4 3 1 0,1
316506,24000 24000 24000 200400 1 22 1 2 0 5,1
895680,30100 30100 30100 180000 0 10 4 10 0 1,1
700716,10800 10800 10800 53000 0 10 4 10 0 5,1
548773,2500 2500 2500 70000 0 12 3 2 2 0,1
199043,6600 6600 6600 70000 0 10 4 7 2 1,1
437398,7000 7000 7000 62000 0 14 3 7 0 1,1
778966,15000 15000 15000 162000 0 6 2 1 1 1,1
790865,7000 7000 7000 79000 0 13 3 10 2 0,1
106035,15000 15000 15000 78000 0 14 3 0 2 0,1
81070,32950 32950 32950 250000 0 12 3 10 1 5,1
956824,9000 9000 9000 58384 0 9 4 4 1 1,1
270452,24675 24675 24675 136000 0 5 2 0 0 1,1
677283,17000 17000 17000 74000 0 12 4 10 0 5,1
894352,20000 20000 19900 71000 0 11 4 10 0 1,1
603311,12300 12300 12300 43000 0 12 4 8 0 1,1
543147,10000 10000 10000 51500 0 9 4 10 1 1,1
441968,5000 5000 5000 117000 0 10 4 4 0 5,1
130330,30000 30000 30000 56000 1 16 3 5 0 5,1
266006,12000 12000 12000 67000 0 9 4 10 1 0,1
365331,5875 5875 5875 125000 0 30 6 2 2 5,1
55243,7500 7500 986 58000 0 11 3 10 2 5,1
714350,16000 16000 16000 62400 1 18 0 1 0 5,1
153199,12000 12000 12000 72500 0 10 4 0 2 1,1
930627,11200 11200 11200 60000 0 9 4 0 2 5,1
998417,18000 18000 18000 143000 0 7 2 10 2 5,1
709153,6150 6150 6150 35000 0 15 3 1 0 5,1
922258,9600 9600 9600 50000 0 8 4 2 2 1,1
523477,18000 18000 17950 65000 0 17 0 1 1 5,1
423628,3600 3600 3600 100000 0 9 4 0 1 1,1
448501,5000 5000 5000 27500 0 13 3 10 1 5,1
743151,25000 25000 24350 100000 0 14 0 9 0 5,1
23926,15200 15200 15200 66000 0 10 4 -1 0 0,1
383517,22400 22400 22400 93000 0 6 2 2 1 1,1
962367,18400 18400 18400 60000 0 7 2 2 1 1,1
850774,15000 15000 15000 35360 0 8 2 3 0 5,1
124239,7500 7500 7500 38400 0 12 3 10 1 0,1
978244,1550 1550 1550 96000 0 9 4 10 2 5,1
238589,12000 12000 12000 125000 0 8 4 2 0 1,1
643760,15000 15000 15000 61890 0 13 3 7 1 1,1
559745,14000 14000 14000 30000 1 6 2 0 2 1,1
335706,7625 7625 7625 53000 0 17 0 10 0 5,1
24533,7500 7500 1599 96000 0 9 4 7 2 5,1
982074,5950 5950 5950 18600 0 15 3 -1 0 0,1
157145,12050 12050 12050 108000 0 7 2 10 2 1,1
107241,5600 5600 5600 50000 0 10 4 0 1 5,1
430247,10000 10000 10000 66000 0 8 2 3 1 1,1
326719,33600 33600 33600 84495 0 9 4 9 0 0,1
461674,10000 10000 10000 40000 1 17 0 7 2 1,1
579581,6500 6500 6500 112400 0 18 0 3 0 5,1
907698,8000 8000 8000 69000 0 25 1 6 0 5,1
3548,12050 12050 12050 85000 0 14 3 10 1 0,1
800139,13575 13575 13575 37745 1 26 5 8 2 5,1
324751,15000 15000 15000 79000 1 16 3 9 1 5,1
351574,20000 20000 20000 95000 1 10 4 2 2 5,1
955852,16000 16000 16000 200000 1 8 4 4 1 1,1
106008,9300 9300 9300 62270 0 16 3 6 0 5,1
812470,9600 9600 9600 93000 0 7 2 8 1 5,1
401332,38400 38400 38400 15000 0 11 4 3 0 1,1
113527,9625 9625 9625 59000 0 13 3 0 0 0,1
443529,25000 25000 25000 56032 1 12 3 9 2 1,1
46501,7125 7125 7125 24000 0 14 3 4 1 1,1
570338,5400 5400 5400 60000 0 10 4 -1 0 5,1
612066,21000 21000 21000 75000 1 18 1 10 1 5,1
405445,29000 29000 29000 79000 0 5 2 8 2 5,1
670646,10000 10000 10000 111000 0 14 3 10 1 5,1
485115,6825 6825 6825 18972 0 13 3 -1 0 0,1
839464,6000 6000 5950 67000 0 11 4 10 0 1,1
973681,12500 12500 12500 115000 0 13 3 1 1 5,1
176669,38400 38400 38400 60000 0 10 4 7 0 1,1
360599,14000 14000 13950 40000 1 20 1 7 1 5,1
65961,14125 14125 14125 49500 0 14 3 2 2 1,1
232541,7000 7000 7000 89000 0 5 2 10 0 5,1
170352,15925 15925 15925 31852 0 7 2 10 2 0,1
187985,7675 7675 7675 40000 0 19 1 3 1 5,1
55992,19600 19600 19525 70000 1 17 0 10 1 1,1
192408,17000 17000 17000 90000 0 7 2 -1 0 1,1
444667,10000 10000 9975 92000 0 10 4 5 2 5,1
5113,18000 18000 18000 54400 0 14 3 5 1 1,1
942774,26400 26400 26321 96000 0 13 4 5 0 5,1
19724,9000 9000 9000 132000 0 15 3 10 2 1,1
554419,32000 32000 32000 149700 1 18 0 10 2 5,1
897037,16000 16000 16000 65000 1 9 4 3 2 5,1
327553,24000 24000 24000 105200 1 14 3 10 1 1,1
618492,40000 40000 40000 140000 0 14 3 0 2 5,1
374498,28000 28000 28000 85000 0 22 1 10 2 0,1
51,5000 5000 5000 65000 0 14 3 3 2 0,1
465037,13000 13000 13000 103000 0 6 2 5 2 1,1
960901,4000 4000 4000 60000 0 7 2 0 2 1,1
810895,20000 20000 20000 82615 0 11 4 10 1 1,1
937729,7200 7200 7200 26820 0 12 3 9 2 0,1
279192,25000 25000 25000 109690 0 13 3 10 1 1,1
100603,25000 25000 25000 119000 1 8 4 1 1 1,1
189604,35000 35000 35000 300000 0 15 0 3 1 1,1
266091,6500 6500 6500 74500 0 9 4 10 2 1,1
195635,6300 6300 6050 21000 0 9 4 4 2 5,1
259569,18725 18725 18725 52000 0 10 4 3 1 5,1
992859,12000 12000 12000 38000 1 9 4 2 2 0,1
635410,2200 2200 2200 26000 0 6 2 0 2 0,1
764606,25600 25600 25350 72000 0 7 2 10 2 0,1
389831,15000 15000 15000 118000 0 17 0 5 2 1,1
824021,8875 8875 8875 51000 0 17 0 7 2 5,1
553739,13000 13000 13000 300000 0 5 2 10 1 1,1
459877,10000 10000 10000 64200 0 13 3 1 1 5,1
967944,24000 24000 24000 80000 0 11 3 10 2 5,1
655228,15000 15000 15000 83500 1 20 1 9 0 1,1
302371,10000 10000 10000 56000 1 15 3 7 2 5,1
398568,17550 17550 17550 140000 1 10 4 10 2 1,1
999092,26350 26350 26350 70000 1 23 1 10 1 1,1
179413,15000 15000 15000 77000 0 7 2 3 1 5,1
607752,12000 12000 12000 92000 1 13 3 4 0 5,1
235537,35000 35000 34975 100000 0 19 1 10 0 1,1
785147,13000 13000 13000 26000 0 11 4 -1 0 0,1
382918,2400 2400 2400 90000 0 11 4 3 2 5,1
833993,10000 10000 10000 72500 1 22 0 -1 2 5,1
978356,25000 25000 25000 350000 0 6 2 3 0 1,1
474073,6000 6000 6000 38000 0 20 0 5 0 5,1
651641,13350 13350 13350 6000 1 16 3 0 1 1,1
392363,6000 6000 5850 45000 0 21 1 6 0 0,1
802106,8000 8000 8000 41688 0 7 2 10 2 1,1
13603,10000 10000 10000 64000 1 16 0 8 2 1,1
298258,16700 16700 16700 56000 0 12 3 2 0 5,1
957981,13000 13000 13000 24000 1 11 4 4 1 0,1
124252,6400 6400 6400 42000 0 11 4 6 2 1,1
760030,14000 14000 14000 96000 0 7 2 2 1 1,1
826489,21600 21600 21600 147000 1 10 4 10 2 5,1
68264,40000 40000 40000 195000 1 9 4 0 1 0,1
423016,5000 5000 5000 92000 0 8 2 4 2 1,1
703089,1300 1300 1300 34000 0 10 4 2 2 5,1
489220,3000 3000 3000 10776 0 12 3 -1 0 5,1
699510,22000 22000 22000 66788 1 18 0 10 2 5,1
85545,26000 26000 26000 49000 1 7 2 0 0 1,1
165843,5000 5000 5000 81000 0 9 4 2 2 5,1
791444,36000 36000 36000 73000 1 22 1 10 1 0,1
560773,30000 30000 29900 110000 0 12 3 10 0 1,1
425950,18000 18000 18000 39900 0 7 2 3 1 1,1
570563,6000 6000 5975 50000 0 6 2 10 2 1,1
700532,30000 30000 30000 93000 1 14 3 10 0 5,1
939404,1000 1000 1000 31000 0 23 5 10 1 5,1
326109,13000 13000 13000 110000 0 6 2 0 2 1,1
661595,15875 15875 15875 44107 0 17 0 10 0 0,1
313524,12000 12000 12000 100000 1 11 3 9 2 1,1
937257,20000 20000 20000 70068 1 11 4 -1 1 1,1
3946,18000 18000 18000 45000 1 25 1 2 0 1,1
210082,14000 14000 14000 128400 1 15 3 10 1 1,1
561473,22850 22850 22850 110000 1 12 3 8 1 1,1
879990,11125 11125 11125 48000 0 11 4 2 2 5,1
595029,26000 26000 26000 60000 0 7 2 10 0 1,1
227012,8500 8500 8500 30000 0 12 3 4 2 5,1
357665,13000 13000 13000 70000 1 24 1 10 1 0,1
762004,15000 15000 14900 80000 0 10 4 10 2 1,1
536547,1400 1400 1400 35500 0 8 2 7 2 5,1
709736,16000 16000 16000 40000 0 12 3 8 2 1,1
178296,20000 20000 20000 62400 0 15 0 10 1 0,1
715644,40000 40000 40000 168200 1 15 3 10 0 1,1
742717,16000 16000 16000 94000 1 13 3 -1 0 0,1
798629,13050 13050 13050 34500 1 20 1 10 1 1,1
236579,24000 24000 24000 90000 1 16 0 5 2 1,1
496664,20000 20000 20000 120000 1 19 0 6 2 1,1
693960,4300 4300 4300 30000 0 7 2 4 1 5,1
425553,3800 3800 3800 68000 0 7 2 3 2 1,1
51401,12000 12000 12000 42000 0 9 4 7 2 1,1
853830,20000 20000 20000 114400 0 13 3 3 0 1,1
501671,9000 9000 9000 24000 0 12 3 4 0 5,1
322863,29400 29400 29400 104815 0 6 2 10 0 1,1
104507,11000 11000 11000 51000 1 11 4 5 2 5,1
662320,3600 3600 3600 21600 0 12 3 10 2 1,1
34186,30000 30000 30000 98000 0 14 3 10 2 5,1
210660,21000 21000 21000 102000 0 14 3 5 1 1,1
175644,15000 15000 15000 44434 1 22 1 9 0 5,1
498198,16000 16000 16000 96000 0 10 4 9 1 1,1
907361,5000 5000 5000 18000 0 14 3 -1 2 5,1
937304,7200 7200 7200 35000 0 18 0 10 2 5,1
381423,12000 12000 12000 50000 1 20 0 1 1 0,1
490286,35000 35000 35000 120000 1 18 0 7 1 1,1
308782,20000 20000 20000 98000 1 15 3 10 2 0,1
874868,1000 1000 1000 40000 0 24 5 1 2 1,1
871688,13000 13000 13000 63877 0 8 2 3 1 5,1
668950,11250 11250 11250 107000 1 14 3 8 0 5,1
196720,12000 12000 12000 31200 0 8 4 2 1 1,1
44386,32000 32000 32000 104000 0 16 3 8 0 5,1
41633,2200 2200 2200 40000 0 11 4 10 2 5,1
420271,28000 28000 28000 120000 0 6 2 8 2 1,1
112509,15000 15000 15000 62000 1 16 3 10 1 0,1
543965,2650 2650 2650 68000 0 12 3 8 2 1,1
218277,11000 11000 11000 38000 1 11 4 0 0 1,1
989931,25000 25000 25000 77000 1 13 3 8 1 1,1
979682,12000 12000 12000 92379 0 9 4 7 0 1,1
185732,15000 15000 15000 82000 0 6 2 2 2 5,1
545180,20150 20150 20150 48000 1 24 1 2 2 0,1
49280,23800 23800 23800 51900 1 15 0 10 1 1,1
622564,12800 12800 12800 63121 1 15 0 10 1 5,1
707555,25000 25000 25000 45070 1 14 3 4 1 5,1
742815,2300 2300 2300 75000 0 15 3 2 2 5,1
241322,12000 12000 12000 114000 1 17 0 10 2 1,1
387474,8825 8825 8825 35000 0 14 3 3 2 5,1
611244,15000 15000 15000 168000 0 13 3 10 0 1,1
949508,8675 8675 8675 26000 0 15 3 -1 0 0,1
604979,35000 35000 35000 213000 1 22 0 10 2 5,1
676884,40000 40000 40000 150000 0 11 4 6 0 5,1
573367,13000 13000 13000 78000 0 7 2 10 1 1,1
390233,8000 8000 8000 52000 0 9 4 5 1 5,1
424624,2800 2800 2800 48000 0 10 4 4 1 5,1
667038,9200 9200 9200 145000 0 6 2 4 1 5,1
123439,12000 12000 12000 230000 0 7 2 2 0 5,1
541868,6000 6000 6000 28000 0 24 1 2 0 1,1
484181,24000 24000 23950 160000 0 11 4 10 2 1,1
179198,8100 8100 8100 87000 0 15 3 10 0 0,1
537422,15000 15000 14975 50000 0 9 4 3 1 5,1
925871,35000 35000 35000 93600 1 17 3 10 0 1,1
945715,22000 22000 22000 105000 1 11 4 10 0 1,1
255030,35000 35000 35000 157460 1 19 1 10 1 1,1
71197,25000 25000 25000 79000 0 9 4 1 2 1,1
223220,17000 17000 17000 75000 0 6 2 3 2 1,1
94672,10500 10500 10500 34000 1 16 0 10 1 5,1
935272,6000 6000 6000 89000 0 8 4 7 1 1,1
894020,5000 5000 5000 52000 0 8 2 1 0 1,1
816735,28000 28000 28000 82500 0 7 2 10 1 0,1
32095,20000 20000 20000 38000 0 19 0 2 0 5,1
396587,10000 10000 10000 55000 1 14 3 1 2 5,1
350557,12175 12175 12175 72000 0 14 3 8 2 1,1
391016,12800 12800 12800 141996 0 14 0 2 2 1,1
146194,15000 15000 15000 58000 0 11 4 2 2 5,1
745731,21000 21000 21000 100320 0 11 3 5 0 1,1
183504,10000 10000 10000 35544 0 12 4 2 2 5,1
715911,2400 2400 2400 88000 0 21 1 10 0 5,1
641223,10000 10000 10000 47000 0 16 3 4 2 1,1
964254,20000 20000 19854 70000 1 12 3 10 0 1,1
376169,10925 10925 10925 75000 0 19 0 10 0 1,1
358370,20000 20000 19950 90000 0 8 4 10 1 0,1
486778,8675 8675 8675 55000 0 8 2 0 2 1,1
295337,7000 7000 7000 50000 0 6 2 -1 2 5,1
269588,7200 7200 7200 72000 0 7 2 1 1 5,1
838085,8000 8000 8000 170000 0 6 2 2 2 0,1
279122,20000 20000 20000 47000 0 12 4 6 2 0,1
991439,9175 9175 9175 67500 0 11 4 6 0 1,1
670763,11500 11500 11500 33280 0 14 3 1 0 1,1
668219,17000 17000 17000 36400 0 17 0 10 1 1,1
228247,28000 28000 28000 180000 0 14 3 10 1 0,1
334097,9600 9600 9600 34000 0 9 4 10 2 1,1
72962,12000 12000 12000 62000 1 11 4 7 0 5,1
751841,12000 12000 12000 30210 1 21 0 -1 2 5,1
384163,15725 15725 15725 42720 0 18 1 1 0 5,1
665197,9600 9600 9575 60000 0 10 4 8 1 5,1
822922,16000 16000 16000 48500 0 13 3 9 1 1,1
567333,37500 37500 37500 75000 1 15 3 5 0 1,1
724940,5000 5000 5000 52668 0 12 3 10 0 5,1
756210,3000 3000 3000 106000 0 10 4 5 2 1,1
472313,28000 28000 28000 415000 0 7 2 2 1 1,1
786205,21000 21000 21000 86000 0 5 2 10 1 0,1
108936,15200 15200 15200 50000 0 19 0 2 0 1,1
467704,6000 6000 6000 114000 0 5 2 9 2 5,1
186033,10000 10000 10000 67000 0 7 2 3 1 0,1
451827,16000 16000 16000 35000 0 17 0 1 1 1,1
510845,14000 14000 14000 50000 1 14 3 6 2 5,1
599045,35000 35000 34975 270000 0 20 0 10 0 1,1
207134,28000 28000 28000 160000 0 9 4 1 1 5,1
65365,3850 3850 3850 9684 0 18 0 -1 0 1,1
959691,14000 14000 14000 97000 1 12 3 10 2 1,1
594718,2400 2400 2400 65000 0 23 1 10 1 1,1
483277,2500 2500 2500 18000 0 20 1 1 1 5,1
685024,7450 7450 7450 32000 0 21 1 2 1 1,1
814421,10000 10000 10000 54000 1 15 3 7 0 1,1
829024,12250 12250 12250 35000 0 9 4 0 0 5,1
7792,6025 6025 6025 24000 0 16 3 2 1 5,1
303738,4350 4350 4350 56000 0 12 4 5 0 1,1
551261,5000 5000 5000 33280 0 10 4 5 0 0,1
992564,1625 1625 1625 20000 0 12 4 -1 2 1,1
674433,4800 4800 4800 45000 0 14 3 0 1 5,1
886322,14000 14000 14000 86000 0 7 2 6 2 1,1
676285,10000 10000 10000 65500 0 9 4 10 2 5,1
991735,11200 11200 11200 46000 0 11 4 3 1 1,1
525279,10000 10000 10000 53000 0 14 3 0 1 5,1
652049,14000 14000 14000 65000 0 9 4 2 2 5,1
268909,11000 11000 11000 69996 0 13 3 1 2 5,1
449854,12000 12000 12000 57770 0 19 0 2 1 5,1
372802,8000 8000 8000 43500 0 16 0 10 1 5,1
185656,32400 32400 32400 72000 0 12 3 8 0 5,1
342932,26750 26750 26750 108000 1 20 1 9 2 1,1
26518,35000 35000 35000 146000 0 14 3 5 0 1,1
19122,30000 30000 30000 102000 1 13 3 10 2 1,1
905788,12000 12000 12000 24000 1 18 0 5 1 0,1
528889,3000 3000 3000 20000 0 13 3 -1 2 0,1
613979,27100 27100 27100 44400 0 22 0 9 0 1,1
135013,7900 7900 7900 49800 0 19 0 5 0 5,1
475651,8000 8000 8000 39624 0 7 2 10 2 1,1
584747,16000 16000 16000 85652 1 13 3 2 2 1,1
23809,11500 11500 11500 98000 1 9 4 10 2 1,1
939299,6025 6025 6025 90000 0 9 4 7 2 1,1
77002,7000 7000 7000 31000 0 16 3 10 0 5,1
907468,11900 11900 11900 41600 1 10 4 10 2 0,1
983261,30075 30075 30075 68000 1 19 0 0 1 1,1
582041,8800 8800 8800 50400 0 12 3 4 1 5,1
938734,9000 9000 9000 45000 0 8 4 5 0 5,1
658759,40000 40000 40000 68000 0 5 2 3 0 1,1
373252,1000 1000 1000 118000 0 6 2 6 1 0,1
412556,20000 20000 20000 107000 0 11 4 9 0 1,1
398501,21000 21000 21000 92000 1 12 3 5 2 1,1
880180,11200 11200 11200 53000 0 10 4 3 1 1,1
182329,20000 20000 20000 65000 1 13 3 1 0 1,1
965177,16000 16000 15950 43000 1 18 0 5 0 5,1
118494,6000 6000 6000 20900 0 20 1 1 1 5,1
899450,10000 10000 10000 38000 0 11 3 8 1 5,1
582536,32000 32000 32000 70000 0 15 0 2 0 5,1
392724,10000 10000 10000 68000 1 12 3 6 1 1,1
75415,6000 6000 6000 50000 0 17 0 2 0 5,1
778146,30000 30000 30000 100000 0 9 4 1 0 5,1
958071,1800 1800 1800 45000 0 11 4 2 2 5,1
80942,11025 11025 11025 132000 0 15 3 0 1 5,1
485290,3975 3975 3975 86124 0 21 5 10 0 5,1
359713,15000 15000 15000 30000 1 24 5 3 1 1,1
466933,10775 10775 10775 30000 0 14 3 3 2 0,1
396606,8400 8400 8400 48000 0 7 2 8 0 5,1
709553,3500 3500 3500 72000 0 13 4 9 2 1,1
400509,15000 15000 15000 98000 0 14 3 10 0 5,1
123413,24300 24300 24200 64000 1 20 1 9 0 1,1
464088,40000 40000 40000 150000 1 18 0 10 1 0,1
976729,9750 9750 9750 25000 0 17 0 3 1 5,1
864059,7800 7800 7800 45000 0 15 3 5 2 1,1
699775,20000 20000 20000 70000 1 11 4 1 2 1,1
586464,6000 6000 6000 85000 0 9 4 1 2 1,1
375635,24000 24000 24000 86000 1 21 5 10 1 5,1
283313,2500 2500 2500 45200 0 14 3 3 0 5,1
533520,15875 15875 15875 91500 1 24 5 7 0 1,1
342768,9000 9000 9000 28500 0 9 4 -1 0 0,1
594917,12900 12900 12900 68000 0 5 2 10 0 5,1
196481,18000 18000 18000 39520 1 13 3 0 0 5,1
859798,3175 3175 2550 36000 0 16 5 6 2 5,1
870264,21000 21000 21000 62000 0 7 2 4 2 5,1
943252,14000 14000 14000 72000 0 12 3 4 2 1,1
88619,3000 3000 3000 65000 0 30 6 4 1 1,1
682934,12000 12000 12000 85000 0 6 2 0 1 1,1
626758,30000 30000 30000 31000 0 18 0 10 2 1,1
814137,24000 24000 24000 40000 0 12 3 1 1 5,1
876302,14000 14000 14000 50000 1 14 3 7 0 1,1
461889,15125 15125 15125 60000 1 18 1 8 1 1,1
41014,11000 11000 11000 39000 1 16 0 10 1 5,1
71461,21625 21625 21625 70000 0 15 3 3 1 1,1
945971,8000 8000 8000 40200 0 13 3 3 2 1,1
124875,7500 7500 7500 38600 0 25 5 0 0 5,1
785558,16000 16000 16000 47000 0 14 3 7 2 1,1
323277,7000 7000 7000 36000 0 10 4 9 2 5,1
768953,15000 15000 15000 165000 1 16 3 10 2 1,1
353187,25000 25000 25000 53000 0 6 2 5 2 1,1
322911,9000 9000 9000 33000 0 7 2 0 2 1,1
148545,2400 2400 2400 22000 0 13 3 10 2 5,1
660878,19200 19200 19200 120000 0 13 3 2 1 1,1
40794,10400 10400 10400 65000 0 6 2 5 1 5,1
286332,18350 18350 18275 43442 1 20 1 10 2 1,1
300084,2300 2300 2300 22000 0 17 0 4 1 5,1
865998,7200 7200 7200 34000 0 9 4 4 2 0,1
935334,14000 14000 14000 28000 1 16 0 6 1 5,1
538541,33500 33500 33250 67000 1 22 5 10 1 1,1
420532,6500 6500 6500 37000 0 11 4 3 0 5,1
61785,22725 22725 22725 72500 1 10 4 2 2 1,1
662325,25000 25000 25000 106400 1 15 3 4 1 1,1
4188,6000 6000 6000 46000 0 17 0 2 2 5,1
882417,6400 6400 6400 20244 0 12 3 2 2 5,1
377333,16000 16000 16000 53000 1 17 0 5 0 5,1
622018,2000 2000 2000 80000 0 12 3 10 0 0,1
333142,9000 9000 9000 58000 0 6 2 10 1 1,1
916843,19000 19000 19000 80000 0 14 3 10 2 0,1
878139,21050 21050 20800 170000 1 20 1 -1 0 1,1
625167,35000 35000 35000 75000 1 25 1 5 1 5,1
93380,24800 24800 24800 73000 1 22 1 3 1 5,1
698056,6000 6000 6000 22000 0 15 3 0 2 5,1
483560,12000 12000 12000 60000 1 19 0 3 2 1,1
565576,13750 13750 13750 75000 0 18 0 4 0 0,1
595271,35000 35000 35000 112000 1 25 6 10 0 1,1
723496,21000 21000 21000 40000 0 20 0 2 0 1,1
611805,10375 10375 10375 32000 0 12 4 -1 0 1,1
703110,35000 35000 35000 102000 1 11 3 1 1 1,1
611012,30000 30000 30000 215623 0 16 3 4 0 1,1
559752,18000 18000 18000 105000 0 16 3 5 0 1,1
276052,30000 30000 30000 172000 0 7 2 0 0 1,1
369803,18000 18000 17725 70000 0 9 4 3 2 5,1
421260,6000 6000 6000 34560 0 10 4 5 1 0,1
710939,28800 28800 28800 64000 0 13 3 6 0 5,1
446589,17000 17000 17000 44000 1 16 0 -1 0 5,1
429021,21000 21000 21000 165000 0 8 2 10 0 1,1
420894,9000 9000 9000 34800 0 16 0 1 1 1,1
494960,7750 7750 7750 58500 0 17 0 9 1 1,1
965974,17000 17000 17000 175000 0 8 2 6 2 1,1
659480,9600 9600 9600 81000 0 11 3 3 2 1,1
169475,35000 35000 35000 74000 0 9 4 1 0 5,1
291345,12275 12275 12275 85000 0 22 1 10 1 5,1
506756,10000 10000 10000 82345 0 5 2 6 2 1,1
309018,24000 24000 24000 130000 1 9 4 2 2 1,1
44817,8400 8400 8400 53760 0 16 3 9 0 5,1
675030,7000 7000 7000 120000 0 8 4 10 2 1,1
625872,40000 40000 40000 124000 1 11 4 3 1 1,1
489737,20000 20000 20000 40000 1 23 5 4 1 1,1
909422,18000 18000 18000 160000 0 12 4 6 1 1,1
513115,11200 11200 11200 108000 1 26 1 10 1 1,1
510568,20000 20000 19750 62400 0 11 4 3 0 1,1
561000,14400 14400 14400 40000 1 20 1 -1 0 1,1
666206,21000 21000 21000 100000 0 6 2 7 1 1,1
592434,28000 28000 28000 155000 1 14 3 1 1 1,1
125018,9800 9800 9800 38000 0 23 1 7 0 5,1
630115,7800 7800 7800 31051 0 11 4 0 1 5,1
835784,20000 20000 19750 70000 0 7 2 10 1 5,1
878250,10500 10500 10500 65000 0 11 4 10 1 0,1
262427,20000 20000 20000 94800 0 10 4 0 1 5,1
870863,3000 3000 2950 43000 0 18 0 3 1 5,1
964581,6000 6000 6000 67000 0 12 4 -1 2 5,1
231189,6000 6000 6000 37664 0 12 4 2 1 5,1
342356,3775 3775 3775 13500 0 16 3 -1 0 0,1
61685,28000 28000 28000 137000 1 7 2 1 0 0,1
1561,9600 9600 9600 52000 0 17 3 8 0 5,1
79327,20000 20000 20000 46000 1 16 3 3 2 1,1
720934,10000 10000 10000 68500 0 12 3 2 2 1,1
939267,16325 16325 16325 60000 0 6 2 2 0 5,1
981916,6250 6250 6250 29000 0 13 4 10 2 5,1
251836,10000 10000 9975 40000 1 16 0 5 1 1,1
176124,18000 18000 18000 125000 0 6 2 5 0 1,1
657011,15000 15000 15000 41000 0 10 4 0 0 5,1
618382,2500 2500 2500 38000 0 7 2 5 1 0,1
778265,15600 15600 15600 46500 1 12 3 9 2 1,1
302466,21500 21500 21500 220000 0 13 3 10 1 1,1
21972,18000 18000 18000 120000 0 9 4 0 1 5,1
130807,1650 1650 1650 70000 0 12 3 10 1 1,1
682500,22750 22750 22700 58094 1 16 3 10 0 1,1
432104,7300 7300 7300 50000 0 9 4 4 1 5,1
71573,17000 17000 16975 180000 0 10 4 2 0 5,1
788048,5000 5000 5000 42000 0 19 1 -1 2 1,1
154853,2400 2400 2400 57900 0 14 3 7 0 1,1
621431,40000 40000 40000 66000 0 6 2 3 1 1,1
163205,32700 32700 32700 135000 0 20 1 5 1 1,1
688738,21600 21600 21600 76000 0 7 2 7 2 1,1
935310,10000 10000 10000 69000 0 8 2 8 2 5,1
385383,16000 16000 16000 58000 0 11 4 7 1 0,1
392475,8400 8400 8400 24000 0 20 1 2 1 1,1
848409,5500 5500 5500 45000 0 18 1 10 2 5,1
672870,1000 1000 1000 56000 0 6 2 3 2 5,1
957915,30000 30000 30000 185999 0 10 4 10 1 1,1
369258,18000 18000 17950 325000 0 13 3 5 1 1,1
395211,15300 15300 15300 52000 0 18 0 10 0 1,1
218589,7000 7000 7000 25000 0 13 3 5 1 5,1
660479,12000 12000 12000 152000 0 8 4 9 2 0,1
720283,18000 18000 18000 78000 1 9 4 7 2 1,1
243694,25000 25000 25000 125000 0 15 3 2 1 5,1
965886,15000 15000 15000 81465 0 12 3 10 0 1,1
929258,13000 13000 13000 48000 0 7 2 3 1 5,1
824105,8400 8400 8400 39000 0 5 2 10 1 1,1
940662,13425 13425 13425 33600 1 16 0 0 1 1,1
803297,10000 10000 10000 31000 0 16 3 0 2 5,1
191484,33000 33000 33000 90000 0 12 4 10 0 1,1
935490,24000 24000 23950 73000 0 9 4 10 2 5,1
377708,3500 3500 3500 53700 0 9 4 10 0 1,1
11793,20000 20000 20000 87000 1 18 1 10 1 1,1
168219,15000 15000 14975 140000 0 9 4 3 0 1,1
785359,32000 32000 32000 90000 0 7 2 10 2 5,1
859511,18000 18000 18000 110000 0 7 2 3 2 0,1
